YEAR,CERT,NAMEFULL,BRNUM,ADDRESBR,NAMEBR,BRSERTYP,CITY2BR,CNTYNAMB,CNTYNUMB,DEPSUMBR,BKMO,SIMS_ACQUIRED_DATE,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,STNAMEBR,STNUMBR,UNINUMBR,ZIPBR
2014,29743,Aroostook County Federal Savings and Loan Association,0,43 High St,Aroostook County Federal Savings and Loan Association,11,Caribou,Aroostook,3,52451,1,,7/29/1936,46.86054,-68.010329,Maine,23,42577,4736
2014,29743,Aroostook County Federal Savings and Loan Association,1,364 Main Street,364 Main Street Branch,11,Presque Isle,Aroostook,3,32004,0,,7/29/1936,46.67902,-68.015604,Maine,23,277036,4769
2014,30878,Bar Harbor Savings and Loan Association,0,103 Main Street,Bar Harbor Savings and Loan Association,11,Bar Harbor,Hancock,9,72679,1,,1/1/1902,44.389298,-68.204728,Maine,23,43712,4609
2014,33947,"TD Bank USA, National Association",0,One Portland Square,"Td Bank Usa, National Association",11,Portland,Cumberland,5,13934848,1,,10/13/1994,43.661864,-70.258552,Maine,23,55116,4101
2013,3510,"Bank of America, National Association",8203,One City Center,Portland - One City Center Branch,11,Portland,Cumberland,5,723650,0,6/13/2005,11/20/1933,43.657332,-70.25787,Maine,23,3,4101
2013,3510,"Bank of America, National Association",8213,849 Main Street,Westbrook - Main St. Branch,11,Westbrook,Cumberland,5,41805,0,6/13/2005,1890-01-01,43.676678,-70.366257,Maine,23,11686,4092
2013,3510,"Bank of America, National Association",8214,1390 Congress Street,West Gate Branch,11,Portland,Cumberland,5,21494,0,6/13/2005,11/17/1975,43.65903,-70.297082,Maine,23,242614,4102
2013,3510,"Bank of America, National Association",8215,1364 Main Street,South Sanford Branch,11,Sanford,York,31,28260,0,6/13/2005,2/23/1970,43.413915,-70.747022,Maine,23,180754,4073
2013,3510,"Bank of America, National Association",8219,Falmouth Shopping Center,Falmouth Branch,11,Falmouth,Cumberland,5,43564,0,6/13/2005,10/31/1962,43.74977,-70.285611,Maine,23,242579,4105
2013,3510,"Bank of America, National Association",8220,39 Auburn Street,North Gate Branch,11,Portland,Cumberland,5,48002,0,6/13/2005,11/21/1957,43.701786,-70.288968,Maine,23,242580,4103
2013,3510,"Bank of America, National Association",8221,50 Market Street,Portland - Millcreek Branch,11,South Portland,Cumberland,5,76689,0,6/13/2005,6/22/1955,43.635735,-70.25472,Maine,23,242582,4106
2013,3510,"Bank of America, National Association",8222,772 Roosevelt Trail,North Windham Branch,11,Windham,Cumberland,5,39414,0,6/13/2005,11/7/1972,43.837132,-70.440944,Maine,23,242583,4062
2013,3510,"Bank of America, National Association",8223,"532 Main Street, U.S. Route 1",Saco Branch,11,Saco,York,31,26725,0,6/13/2005,9/12/1974,43.510723,-70.433492,Maine,23,242585,4072
2013,3510,"Bank of America, National Association",8224,"75 Wells Plaza, Unit 11",Wells Branch,11,Wells,York,31,36700,0,6/13/2005,11/18/1974,43.300394,-70.584075,Maine,23,242586,4090
2013,3510,"Bank of America, National Association",8229,425 Philbrook Avenue,Maine Mall Branch,11,South Portland,Cumberland,5,48162,0,6/13/2005,9/30/1985,43.634411,-70.330999,Maine,23,242598,4106
2013,3510,"Bank of America, National Association",8230,"37 Gorham Road, Route 114",Scarborough Branch,11,Scarborough,Cumberland,5,48194,0,6/13/2005,3/11/1988,43.596318,-70.33574,Maine,23,242600,4074
2013,3510,"Bank of America, National Association",8231,83 Front Street,Bath Branch,11,Bath,Sagadahoc,23,15818,0,6/13/2005,3/29/1960,43.913165,-69.81415,Maine,23,202530,4530
2013,3510,"Bank of America, National Association",8232,110 Maine Street,Brunswick Branch,11,Brunswick,Cumberland,5,51840,0,6/13/2005,3/23/1962,43.911928,-69.963555,Maine,23,202532,4011
2013,3510,"Bank of America, National Association",8235,446 Forest Avenue,Portland - Woodfords Branch,11,Portland,Cumberland,5,34380,0,6/13/2005,5/13/1952,43.666199,-70.277073,Maine,23,202540,4101
2013,3510,"Bank of America, National Association",8238,10 Long Sands Road,York Village Branch,11,York,York,31,59962,0,6/13/2005,4/29/1963,43.144025,-70.6502,Maine,23,202547,3909
2013,3510,"Bank of America, National Association",8239,280 Main Street,Yarmouth Branch,11,Yarmouth,Cumberland,5,36721,0,6/13/2005,11/6/1974,43.801907,-70.190222,Maine,23,202561,4096
2013,3510,"Bank of America, National Association",8240,208 Main Street,Biddeford Main Branch,11,Biddeford,York,31,13903,0,6/13/2005,1856-01-01,43.493681,-70.456435,Maine,23,2789,4005
2013,3510,"Bank of America, National Association",9524,100 Middle St,Middle Street Pwm Branch,23,Portland,Cumberland,5,14398,0,,1/20/2009,43.659155,-70.251856,Maine,23,491070,4101
2013,4255,The Camden National Bank,0,2 Elm Street,The Camden National Bank,11,Camden,Knox,13,398835,1,,1875-01-01,44.207634,-69.067524,Maine,23,2790,4843
2013,4255,The Camden National Bank,1,Union Common,Union Branch,11,Union,Knox,13,38404,0,,12/19/1960,44.261537,-69.280154,Maine,23,202447,4862
2013,4255,The Camden National Bank,2,145 Elm Street,Camden Market Place Branch,11,Camden,Knox,13,61421,0,,7/18/1968,44.196808,-69.080103,Maine,23,202448,4843
2013,4255,The Camden National Bank,3,300 Main Street,Rockland Branch,11,Rockland,Knox,13,131631,0,,7/9/1973,44.103634,-69.109218,Maine,23,202449,4841
2013,4255,The Camden National Bank,4,106 Main Street,Thomaston Branch,11,Thomaston,Knox,13,39904,0,,11/10/1979,44.079322,-69.180052,Maine,23,202450,4861
2013,4255,The Camden National Bank,5,374 Maine Street,Belfast Branch,11,Belfast,Waldo,27,66490,0,3/23/1987,4/18/1978,44.448432,-69.059243,Maine,23,248814,4915
2013,4255,The Camden National Bank,6,6 Main Street,Vinalhaven Branch,11,Vinalhaven,Knox,13,27053,0,3/13/1998,7/21/1958,44.043616,-68.83974,Maine,23,226058,4863
2013,4255,The Camden National Bank,8,382 Main Street,Bucksport Branch,11,Bucksport,Hancock,9,28805,0,3/13/1998,10/9/1961,44.571643,-68.793155,Maine,23,232386,4416
2013,4255,The Camden National Bank,9,4 Coastal Market Drive,Damariscotta Branch,11,Damariscotta,Lincoln,15,31233,0,3/13/1998,5/21/1990,44.03135,-69.524612,Maine,23,202594,4543
2013,4255,The Camden National Bank,10,5 Milk Street,Portland Branch,11,Portland,Cumberland,5,151856,0,,10/9/2001,43.657628,-70.252866,Maine,23,364766,4104
2013,4255,The Camden National Bank,11,108 Lafayette Center,Kennebunk Office Branch,11,Kennebunk,York,31,7652,0,,12/30/2002,43.396415,-70.571177,Maine,23,419577,4043
2013,4255,The Camden National Bank,14,School and Main Streets,Stratton Branch,11,Stratton,Franklin,7,10236,0,9/30/2006,10/3/1988,45.095944,-70.468374,Maine,23,254254,4982
2013,4255,The Camden National Bank,15,2484 Main Street,Rangeley Branch,11,Rangeley,Franklin,7,18267,0,9/30/2006,3/31/1965,44.964666,-70.642353,Maine,23,202553,4970
2013,4255,The Camden National Bank,16,Main and Dodge Streets,Phillips Branch,11,Phillips,Franklin,7,13415,0,9/30/2006,11/2/1953,44.824882,-70.347128,Maine,23,202554,4966
2013,4255,The Camden National Bank,17,134 Hannaford Drive,Farmington Branch,11,Farmington,Franklin,7,15528,0,9/30/2006,6/14/1993,44.651799,-70.150861,Maine,23,254256,4938
2013,4255,The Camden National Bank,19,Main and River Streets,Bingham Branch,11,Bingham,Somerset,25,15673,0,9/30/2006,12/21/1956,45.057459,-69.882816,Maine,23,229254,4920
2013,4255,The Camden National Bank,20,Depot and Main Streets,Depot and Main Street Branch,11,Kingfield,Franklin,7,26010,0,9/30/2006,2/17/1998,45.031292,-70.186946,Maine,23,254257,4947
2013,4255,The Camden National Bank,21,53 Main Street,Madison Branch,11,Madison,Somerset,25,18411,0,9/30/2006,10/9/1933,44.799113,-69.86848,Maine,23,226049,4950
2013,4255,The Camden National Bank,22,58 North,Heritage Shopping Plaza Branch,11,Hampden,Penobscot,19,9238,0,9/30/2006,9/8/1987,44.761393,-68.955777,Maine,23,253698,4444
2013,4255,The Camden National Bank,23,2530 US Route 2,Hermon Branch,11,Bangor,Penobscot,19,11083,0,9/30/2006,3/5/1990,44.809993,-68.91266,Maine,23,253700,4401
2013,4255,The Camden National Bank,24,Routes 15 and 43,East Corinth Branch,11,Corinth,Penobscot,19,11921,0,9/30/2006,7/6/1970,44.980293,-69.010813,Maine,23,202435,4427
2013,4255,The Camden National Bank,25,1083 West Main Street,Dover Branch,11,Dover Foxcroft,Piscataquis,21,27525,0,9/30/2006,11/20/1933,45.181002,-69.260209,Maine,23,180715,4426
2013,4255,The Camden National Bank,26,53 Main Street,Milo Branch,11,Milo,Piscataquis,21,13104,0,9/30/2006,11/20/1933,45.30213,-69.032383,Maine,23,180720,4463
2013,4255,The Camden National Bank,27,20 Lily Bay Rd,Greenville Branch,11,Greenville,Piscataquis,21,29542,0,9/30/2006,2/21/1905,45.653599,-69.483791,Maine,23,248802,4441
2013,4255,The Camden National Bank,28,66 Main Street,Union Trust Branch,11,Ellsworth,Hancock,9,66098,0,1/3/2008,1/1/1907,44.541465,-68.424327,Maine,23,4,4605
2013,4255,The Camden National Bank,29,3 Myrick Street,Plaza Branch,11,Ellsworth,Hancock,9,20997,0,1/3/2008,12/2/1963,44.524058,-68.397735,Maine,23,180744,4605
2013,4255,The Camden National Bank,30,29 Main Street,Milbridge Branch,11,Milbridge,Washington,29,28225,0,1/3/2008,9/15/1956,44.532485,-67.882012,Maine,23,180745,4658
2013,4255,The Camden National Bank,31,3 Atlantic Avenue,Stonington Branch,11,Stonington,Hancock,9,21547,0,1/3/2008,5/15/1922,44.172634,-68.664676,Maine,23,180746,4681
2013,4255,The Camden National Bank,32,51 Main Street,Jonesport Branch,11,Jonesport,Washington,29,13725,0,1/3/2008,6/10/1974,44.528705,-67.626206,Maine,23,180747,4649
2013,4255,The Camden National Bank,33,9 Tenney Hill,Blue Hill Branch,11,Blue Hill,Hancock,9,49384,0,1/3/2008,7/8/1974,44.411994,-68.590798,Maine,23,180748,4614
2013,4255,The Camden National Bank,34,1316 State Highway 102,Town Hill Branch,11,Bar Harbor,Hancock,9,12577,0,1/3/2008,10/2/1985,44.406742,-68.347976,Maine,23,180750,4609
2013,4255,The Camden National Bank,35,19 Water Street,Castine Village Branch,11,Castine,Hancock,9,13682,0,1/3/2008,4/29/1991,44.413464,-68.794537,Maine,23,180751,4421
2013,4255,The Camden National Bank,36,43 Cottage Street,Bar Harbor Branch,11,Bar Harbor,Hancock,9,8317,0,1/3/2008,7/7/1997,44.389432,-68.206774,Maine,23,180753,4609
2013,4255,The Camden National Bank,37,1768 Atlantic Highway,The Waldoboro Bank F.S.B.,11,Waldoboro,Lincoln,15,43373,0,1/3/2008,1891-01-01,44.108819,-69.354116,Maine,23,42855,4572
2013,4255,The Camden National Bank,39,17 Belmont Avenue,Belfast Branch,11,Belfast,Waldo,27,15693,0,1/3/2008,5/20/1998,44.423285,-69.025031,Maine,23,278300,4915
2013,4255,The Camden National Bank,43,88 Main Street,Newport Branch,11,Newport,Penobscot,19,13424,0,10/26/2012,1/30/1969,44.835528,-69.278932,Maine,23,180726,4953
2013,4255,The Camden National Bank,44,192 Water Street,Gardiner Branch,11,Gardiner,Kennebec,11,12852,0,10/26/2012,1/1/1909,44.229387,-69.77157,Maine,23,2795,4345
2013,4255,The Camden National Bank,45,33 Main Street,Waterville - Main St Branch,11,Waterville,Kennebec,11,33935,0,10/26/2012,9/6/1923,44.548816,-69.629566,Maine,23,8335,4901
2013,4255,The Camden National Bank,46,80 Exchange Street,Bangor-Exchange Street Branch,11,Bangor,Penobscot,19,96015,0,10/26/2012,1852-01-01,44.800189,-68.768275,Maine,23,2799,4401
2013,4255,The Camden National Bank,47,178 Court Street,Auburn - Court Street Branch,11,Auburn,Androscoggin,1,35284,0,10/26/2012,3/3/1965,44.097809,-70.230295,Maine,23,202480,4210
2013,4255,The Camden National Bank,48,993 Lisbon Street,Lewiston - South Avenue Branch,11,Lewiston,Androscoggin,1,83224,0,10/26/2012,10/6/1954,44.081217,-70.196814,Maine,23,202485,4240
2013,4255,The Camden National Bank,49,330 Main Street,Old Town Branch,11,Old Town,Penobscot,19,26189,0,10/26/2012,1/1/1900,44.928201,-68.644378,Maine,23,248808,4468
2013,4255,The Camden National Bank,50,Civic Center Drive,Augusta - Civic Center Branch,11,Augusta,Kennebec,11,11858,0,10/26/2012,7/6/1973,44.300985,-69.678265,Maine,23,202427,4330
2013,4255,The Camden National Bank,51,109 Bangor Mall Blvd,Bangor Mall Branch,11,Bangor,Penobscot,19,11273,0,10/26/2012,4/4/1979,                         .,                         .,Maine,23,242590,4401
2013,4255,The Camden National Bank,52,15 Parkway South,Parkway South Branch,11,Brewer,Penobscot,19,27858,0,10/26/2012,10/15/1979,44.782897,-68.7511,Maine,23,245359,4412
2013,4255,The Camden National Bank,53,21 Armory Street,Armory Street Branch,11,Augusta,Kennebec,11,25162,0,10/26/2012,5/15/1972,44.312891,-69.796157,Maine,23,14287,4330
2013,4255,The Camden National Bank,54,38 Bangor Street,Bangor Street Branch,11,Augusta,Kennebec,11,12822,0,10/26/2012,8/1/1983,44.319172,-69.76629,Maine,23,251550,4330
2013,4255,The Camden National Bank,55,1176 Union Street,Bangor Union Street Branch,11,Bangor,Penobscot,19,22621,0,10/26/2012,10/19/1992,44.819153,-68.814783,Maine,23,180742,4401
2013,4255,The Camden National Bank,56,56 Main Street,Orono Branch,11,Orono,Penobscot,19,3838,0,,12/3/2012,44.882599,-68.672635,Maine,23,536385,4473
2013,4256,"The First, N.A.",0,223 Main Street,"The First, N.A.",11,Damariscotta,Lincoln,15,546371,1,,1864-04-19,44.031881,-69.529557,Maine,23,2791,4543
2013,4256,"The First, N.A.",1,1471 Atlantic Highway,Waldoboro Branch,11,Waldoboro,Lincoln,15,54239,0,,7/9/1975,44.102404,-69.376932,Maine,23,202451,4572
2013,4256,"The First, N.A.",2,77 Oak Street,Boothbay Harbor Branch,11,Boothbay Harbor,Lincoln,15,73024,0,,11/1/1979,43.855754,-69.626246,Maine,23,202452,4538
2013,4256,"The First, N.A.",3,39 Gardiner Road,Wiscasset Branch,11,Wiscasset,Lincoln,15,34485,0,,7/14/1988,44.007594,-69.668816,Maine,23,202453,4578
2013,4256,"The First, N.A.",5,114 Commercial Street,Rockport Branch,11,Rockport,Knox,13,22558,0,,10/6/1997,44.189664,-69.079726,Maine,23,202455,4856
2013,4256,"The First, N.A.",6,19 Elm Street,Camden Branch,11,Camden,Knox,13,23409,0,,5/28/1998,44.207274,-69.06823,Maine,23,202456,4843
2013,4256,"The First, N.A.",7,132 Park Street,Rockland Branch,11,Rockland,Knox,13,29907,0,,9/25/2001,44.101635,-69.117582,Maine,23,364469,4841
2013,4256,"The First, N.A.",8,102 Main Street,Bar Harbor Branch,11,Bar Harbor,Hancock,9,48341,0,1/14/2005,1888-01-01,44.389313,-68.204576,Maine,23,2788,4609
2013,4256,"The First, N.A.",9,350 Main Street,Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,23400,0,1/14/2005,8/27/1951,44.279761,-68.326029,Maine,23,202437,4679
2013,4256,"The First, N.A.",10,153 North Street,Calais Branch,11,Calais,Washington,29,34159,0,1/14/2005,6/19/1967,45.179787,-67.286903,Maine,23,202438,4619
2013,4256,"The First, N.A.",11,235 High Street,Ellsworth Branch,11,Ellsworth,Hancock,9,40763,0,1/14/2005,4/29/1971,44.53208,-68.407589,Maine,23,202439,4605
2013,4256,"The First, N.A.",12,102 Washington Street,Eastport Branch,11,Eastport,Washington,29,23950,0,1/14/2005,4/18/1990,44.906073,-66.991251,Maine,23,202440,4631
2013,4256,"The First, N.A.",13,102b Main Street,Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,8091,0,1/14/2005,5/1/1998,44.294522,-68.289552,Maine,23,202442,4662
2013,4256,"The First, N.A.",14,1 South Street,Blue Hill Branch,12,Blue Hill,Hancock,9,26177,0,1/14/2005,12/13/1999,44.407979,-68.597589,Maine,23,358182,4614
2013,4256,"The First, N.A.",15,63 Union Street,Rockland Branch,11,Rockland,Knox,13,32702,0,10/26/2012,10/26/2012,44.104167,-69.111097,Maine,23,534248,4841
2013,4256,"The First, N.A.",16,145 Exchange Street,Bangor Branch,11,Bangor,Penobscot,19,7794,0,,2/2/2013,44.800674,-68.768359,Maine,23,537807,4401
2013,11971,Bar Harbor Bank & Trust,0,82 Main Street,Bar Harbor Bank & Trust,11,Bar Harbor,Hancock,9,452320,1,,1887-09-15,44.38981,-68.204682,Maine,23,7640,4609
2013,11971,Bar Harbor Bank & Trust,1,21 Main Street,Blue Hill Branch,11,Blue Hill,Hancock,9,68100,0,,3/11/1960,44.412741,-68.588808,Maine,23,226082,4614
2013,11971,Bar Harbor Bank & Trust,2,68 Washington Street,Lubec Branch,11,Lubec,Washington,29,17982,0,,7/1/1936,44.857882,-66.988092,Maine,23,226083,4652
2013,11971,Bar Harbor Bank & Trust,3,111 Main Street,Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,27435,0,,1887-09-15,44.294522,-68.289552,Maine,23,226084,4662
2013,11971,Bar Harbor Bank & Trust,4,314 Main Street,Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,44741,0,,8/27/1951,44.280937,-68.326367,Maine,23,226085,4679
2013,11971,Bar Harbor Bank & Trust,5,Main & Bridge Street,Milbridge Branch,11,Milbridge,Washington,29,21485,0,,5/21/1973,44.496068,-67.86893,Maine,23,226086,4658
2013,11971,Bar Harbor Bank & Trust,6,25 Church Street,Deer Isle Branch,11,Deer Isle,Hancock,9,44864,0,,2/25/1974,44.222738,-68.677638,Maine,23,226087,4627
2013,11971,Bar Harbor Bank & Trust,7,137 High Street,Ellsworth Branch,11,Ellsworth,Hancock,9,62696,0,,11/2/1981,44.536877,-68.41327,Maine,23,226088,4605
2013,11971,Bar Harbor Bank & Trust,8,385 Main Street,Winter Harbor Branch,11,Winter Harbor,Hancock,9,20613,0,5/21/1990,5/7/1960,44.391718,-68.090958,Maine,23,232387,4693
2013,11971,Bar Harbor Bank & Trust,9,20 Main Street,Machias Branch,11,Machias,Washington,29,19793,0,5/21/1990,11/20/1933,44.714136,-67.460471,Maine,23,180719,4654
2013,11971,Bar Harbor Bank & Trust,10,245 Camden Street (U.s. Route 1),Rockland Branch,11,Rockland,Knox,13,29042,0,2/14/2004,10/1/1977,44.125808,-69.137323,Maine,23,242690,4841
2013,11971,Bar Harbor Bank & Trust,11,1055 Main Street,Somesville Branch,11,Mount Desert,Hancock,9,11683,0,,3/22/2006,44.36964,-68.33066,Maine,23,450694,4660
2013,11971,Bar Harbor Bank & Trust,12,2 Main Street,Topsham Branch,11,Topsham,Sagadahoc,23,9020,0,8/10/2012,12/11/2000,43.922531,-69.965262,Maine,23,361032,4086
2013,11971,Bar Harbor Bank & Trust,13,368 Route 3,South China Branch,11,South China,Kennebec,11,19656,0,8/10/2012,1/16/2007,44.39236,-69.578571,Maine,23,463066,4358
2013,11971,Bar Harbor Bank & Trust,14,227 Water Street,Augusta Branch,11,Augusta,Kennebec,11,5912,0,8/10/2012,8/10/2012,44.316042,-69.773746,Maine,23,533103,4330
2013,12874,Katahdin Trust Company,0,11 Main Street,Katahdin Trust Company,11,Patten,Penobscot,19,214676,1,,3/7/1918,46.186915,-68.550639,Maine,23,8151,4765
2013,12874,Katahdin Trust Company,1,1007 Crystal Road,Island Falls Branch,11,Island Falls,Aroostook,3,13852,0,,10/6/1921,46.008646,-68.269404,Maine,23,228069,4747
2013,12874,Katahdin Trust Company,2,200 Oakfield Smyrna Road,Oakfield Branch,11,Oakfield,Aroostook,3,9876,0,,1/19/1976,46.112164,-68.160579,Maine,23,228070,4763
2013,12874,Katahdin Trust Company,3,65 North Street,Houlton Branch,11,Houlton,Aroostook,3,47910,0,,10/16/1987,46.131186,-67.840468,Maine,23,228071,4730
2013,12874,Katahdin Trust Company,4,6 North Street,Presque Isle Branch,11,Presque Isle,Aroostook,3,51012,0,,2/1/1991,46.688281,-68.01226,Maine,23,228072,4769
2013,12874,Katahdin Trust Company,5,28 Main Street,Mars Hill Branch,11,Mars Hill,Aroostook,3,29132,0,,4/5/1995,46.513352,-67.867137,Maine,23,228073,4758
2013,12874,Katahdin Trust Company,6,105 Bennett Drive,Caribou Branch,11,Caribou,Aroostook,3,31698,0,,4/6/1995,46.867963,-68.004683,Maine,23,228074,4736
2013,12874,Katahdin Trust Company,7,20 Katahdin Lane,Houlton Operations Center Branch,21,Houlton,Aroostook,3,0,0,,5/12/1997,46.140272,-67.845673,Maine,23,228075,4730
2013,12874,Katahdin Trust Company,8,82 Center Road,Easton Branch,11,Easton,Aroostook,3,10549,0,11/17/2000,1/1/1933,46.641747,-67.914204,Maine,23,202570,4740
2013,12874,Katahdin Trust Company,9,290 Main Street,Fort Fairfield Branch,11,Fort Fairfield,Aroostook,3,13967,0,11/17/2000,10/3/1955,46.767484,-67.805328,Maine,23,202571,4742
2013,12874,Katahdin Trust Company,10,35 Main Street,Limestone Branch,11,Limestone,Aroostook,3,13677,0,11/17/2000,9/1/1944,46.909813,-67.825705,Maine,23,202573,4750
2013,12874,Katahdin Trust Company,12,29 Main Street,Van Buren Branch,11,Van Buren,Aroostook,3,19053,0,11/17/2000,1/29/1934,47.154491,-67.931786,Maine,23,202578,4785
2013,12874,Katahdin Trust Company,13,3440 Aroostook Road,Eagle Lake Branch,11,Eagle Lake,Aroostook,3,18143,0,11/17/2000,9/17/1975,47.032712,-68.595585,Maine,23,202583,4739
2013,12874,Katahdin Trust Company,14,1282 Main Street,Washburn Branch,11,Washburn,Aroostook,3,7500,0,11/17/2000,1/26/1920,46.79236,-68.150781,Maine,23,11086,4786
2013,12874,Katahdin Trust Company,15,17 Main Street,Ashland Branch,11,Ashland,Aroostook,3,16402,0,11/17/2000,5/23/1961,46.630214,-68.403651,Maine,23,240167,4732
2013,12874,Katahdin Trust Company,18,609 Broadway,Broadway Bangor Branch,11,Bangor,Penobscot,19,18120,0,,8/2/2010,44.8102,-68.769528,Maine,23,511152,4401
